"","Reserve","SiteID","TransectID","PlotID","Vegetation_Zone","Region","Geomorphology","tidal_range","salinity","abiotic_cover_change","live_cover_change","halophyte_change","freshwater_change","EIR_change","invasive_cover_change","Richness_change","SWdiv_change","salt_ratio_change"
"1742","TJR","Model Marsh","West","0","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0,0,0,NA,-0.02,NA,-0.25,-0.08,0
"1743","TJR","Model Marsh","West","100","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-3,3,3,NA,-0.02,NA,0,-0.07,0
"1744","TJR","Model Marsh","West","120","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",7,-7,-7,NA,0,NA,-0.25,0.11,0
"1745","TJR","Model Marsh","West","136","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-10,10,10,NA,0,NA,0.25,0,NA
"1746","TJR","Model Marsh","West","20","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-5,5,5,NA,0,NA,0,-0.02,0
"1747","TJR","Model Marsh","West","40","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-1.5,1.5,1.5,NA,0,NA,0,0,0
"1748","TJR","Model Marsh","West","60","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",1.25,-1.25,-1.25,NA,-0.13,NA,0,-0.05,0
"1749","TJR","Model Marsh","West","80","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",1,-1,-1,NA,0,NA,-0.25,-0.01,0
"1750","TJR","South Beach","East","0R","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-6.91,6.91,0,NA,0,NA,0.33,0.1,NA
"1751","TJR","South Beach","East","16R","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",1.67,-1.67,-2.7,NA,0,NA,0,-0.01,-0.01
"1752","TJR","South Beach","East","28L","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-0.61,0.62,-2.06,NA,0,NA,0.22,0.09,-0.04
"1753","TJR","South Beach","East","35R","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0.22,-0.22,-0.22,NA,0,NA,0,0,0
"1754","TJR","South Beach","East","48L","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-0.22,0.22,0.22,NA,-0.01,NA,0,-0.02,0
"1755","TJR","South Beach","East","54R","Up","West Coast","Back Barrier","Mesotidal","Polyhaline",0.67,-0.67,-0.67,NA,0,NA,0,0,0
"1756","TJR","South Beach","East","5L","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-2.96,2.96,1.36,NA,0,NA,0.11,0.05,-0.02
"1757","TJR","South Beach","Middle","0L","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-1.52,1.52,1.52,NA,0,NA,0,0,0
"1758","TJR","South Beach","Middle","10R","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",4.85,-4.85,-4.85,NA,0,NA,0,0,0
"1759","TJR","South Beach","Middle","20L","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-0.83,0.83,0.32,NA,0,NA,0.11,0.05,-0.02
"1760","TJR","South Beach","Middle","30R","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",1.54,-1.54,-1.65,NA,0,NA,0,0,0
"1761","TJR","South Beach","Middle","40L","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-2.11,2.11,2.11,NA,0,NA,0,0.03,0
"1762","TJR","South Beach","Middle","50R","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0.22,-0.22,-0.22,NA,0,NA,0,0,0
"1763","TJR","South Beach","Middle","59L","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",1.89,-1.89,-1.89,NA,-0.02,NA,0,0,0
"1764","TJR","South Beach","West","16R","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-0.1,0.1,0,NA,0,NA,0.11,0,NA
"1765","TJR","South Beach","West","25L","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0.13,-0.13,0.2,NA,0,NA,-0.11,-0.06,0.08
"1766","TJR","South Beach","West","34R","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-1.45,1.45,1.45,NA,0,NA,0.11,0.01,0
"1767","TJR","South Beach","West","3L","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-0.31,0.31,0.31,NA,0,NA,0.11,0.03,0
"1768","TJR","South Beach","West","47L","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0,0,0,NA,-0.01,NA,0,-0.03,0
"1769","TJR","South Beach","West","59R","Up","West Coast","Back Barrier","Mesotidal","Polyhaline",0.22,-0.22,-0.22,NA,0,NA,0,0.03,0
"1770","TJR","South Beach","West","69L","Up","West Coast","Back Barrier","Mesotidal","Polyhaline",0.56,-0.56,-0.56,NA,0,NA,0,0,0
"1771","TJR","V1","Middle","0","Low","West Coast","Back Barrier","Mesotidal","Polyhaline",1.11,-1.11,-1.11,NA,0.01,NA,0,0,0
"1772","TJR","V1","Middle","10","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",7.78,-7.78,-7.78,NA,0,NA,0,0,0
"1773","TJR","V1","Middle","20","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",2.22,-2.22,-2.22,NA,0,NA,0,0,0
"1774","TJR","V1","Middle","27.5","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",2.22,-2.22,-2.22,NA,0,NA,0,0,0
"1775","TJR","V1","Middle","40","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0.44,-0.45,-0.45,NA,0,NA,0.11,-0.02,0
"1776","TJR","V1","Middle","49.3","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0.56,-0.56,-0.56,NA,0,NA,0,0,0
"1777","TJR","V1","Middle","60","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0.11,-0.11,-0.11,NA,-0.02,NA,-0.22,-0.04,0
"1778","TJR","V1","Middle","64","Up","West Coast","Back Barrier","Mesotidal","Polyhaline",-0.22,0.22,0.22,NA,0,NA,0.11,0.06,0
"1779","TJR","V1","Middle","68","Up","West Coast","Back Barrier","Mesotidal","Polyhaline",0.43,-0.43,-0.43,NA,0,NA,0.22,0.01,0
"1780","TJR","V1","North","0","Low","West Coast","Back Barrier","Mesotidal","Polyhaline",4.44,-4.44,-4.44,NA,0.04,NA,0,0,0
"1781","TJR","V1","North","10","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",6.33,-6.33,-6.33,NA,0,NA,0,0,0
"1782","TJR","V1","North","20","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",1.67,-1.67,-1.67,NA,0,NA,0,0,0
"1783","TJR","V1","North","28","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",2.22,-2.22,-2.22,NA,0,NA,0,0,0
"1784","TJR","V1","North","40","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0.22,-0.22,-0.22,NA,0,NA,0.22,0.01,0
"1785","TJR","V1","North","51","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",2.64,-2.64,-2.64,NA,0,NA,0,0,0
"1786","TJR","V1","North","60","Up","West Coast","Back Barrier","Mesotidal","Polyhaline",1.11,-1.11,-1.11,NA,0,NA,0.22,0.01,0
"1787","TJR","V1","North","63.5","Up","West Coast","Back Barrier","Mesotidal","Polyhaline",1.63,-1.63,-1.63,NA,0,NA,0,-0.01,0
"1788","TJR","V1","North","67","Up","West Coast","Back Barrier","Mesotidal","Polyhaline",1.22,-1.22,-1.22,NA,0,NA,0.33,0.02,0
"1789","TJR","V1","South","0","Low","West Coast","Back Barrier","Mesotidal","Polyhaline",-0.33,0.33,0.33,NA,0,NA,0,0,0
"1790","TJR","V1","South","10","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",3.33,-3.33,-3.33,NA,0,NA,0,0,0
"1791","TJR","V1","South","20","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",1.11,-1.11,-1.11,NA,0,NA,0,0,0
"1792","TJR","V1","South","27.8","Low","West Coast","Back Barrier","Mesotidal","Polyhaline",1.11,-1.11,-1.11,NA,0.01,NA,0,0,0
"1793","TJR","V1","South","40","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0,0,0,NA,-0.01,NA,0,0,0
"1794","TJR","V1","South","48","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0.44,-0.44,-0.44,NA,0,NA,0,0,0
"1795","TJR","V1","South","60","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0,0,0,NA,0,NA,-0.11,0,0
"1796","TJR","V1","South","65","Up","West Coast","Back Barrier","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0,0.02,0
"1797","TJR","V1","South","69","Up","West Coast","Back Barrier","Mesotidal","Polyhaline",0,0,0,NA,0,NA,-0.11,-0.01,0
"1798","TJR","V3","Middle","0","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-0.11,0.11,0.11,NA,0,NA,0,0.05,0
"1799","TJR","V3","Middle","100","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-10.22,10.22,9.12,NA,0,NA,0.56,0.12,NA
"1800","TJR","V3","Middle","14","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-0.22,0.22,0.22,NA,0,NA,-0.22,-0.02,0
"1801","TJR","V3","Middle","38","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-0.17,0.17,0.17,NA,0,NA,-0.11,-0.01,0
"1802","TJR","V3","Middle","45","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0.56,-0.56,-0.56,NA,0,NA,0,0.05,0
"1803","TJR","V3","Middle","60","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0.11,-0.05,0
"1804","TJR","V3","Middle","75","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0.22,-0.22,-0.22,NA,0.04,NA,0,0,0
"1805","TJR","V3","Middle","90","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-8.33,8.34,8.34,NA,0,NA,0.22,0.01,0
"1806","TJR","V3","Northwest","0","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0.11,-0.11,-0.11,NA,0,NA,0,0.03,0
"1807","TJR","V3","Northwest","15","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",3.33,-3.33,-3.33,NA,0,NA,0,0.01,0
"1808","TJR","V3","Northwest","28","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-0.67,0.67,0.67,NA,0,NA,-0.11,-0.05,0
"1809","TJR","V3","Northwest","41","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-0.11,0.11,0.11,NA,0,NA,-0.22,0.08,0
"1810","TJR","V3","Northwest","55","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",1.33,-1.33,-1.33,NA,0,NA,0.22,0.04,0
"1811","TJR","V3","Northwest","70","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-1.11,1.11,1.11,NA,0,NA,0,0.01,0
"1812","TJR","V3","Northwest","85","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0.11,-0.11,-0.11,NA,0,NA,0.11,0.01,0
"1813","TJR","V3","Northwest","99","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-5.22,5.22,2.48,NA,0,NA,0.11,0.07,-0.03
"1814","TJR","V3","Southeast","0","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0.06,-0.05,-0.05,NA,0,NA,0,0.03,0
"1815","TJR","V3","Southeast","21","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0.11,-0.03,0
"1816","TJR","V3","Southeast","31","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0.56,-0.56,-0.56,NA,0,NA,-0.11,0.03,0
"1817","TJR","V3","Southeast","48","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0,0.07,0
"1818","TJR","V3","Southeast","65","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0.33,-0.33,-0.33,NA,0,NA,0.11,-0.01,0
"1819","TJR","V3","Southeast","80","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-2.34,2.34,-1.65,NA,0,NA,0.33,0.06,-0.04
"1820","TJR","V3","Southeast","9.5","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0.56,-0.56,-0.56,NA,-0.06,NA,0.33,0.08,0
"1821","TJR","V3","Southeast","95","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-3.12,3.12,3.02,NA,0,NA,0.11,-0.04,0
"1822","TJR","V4","East","0.5","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-0.55,0.54,0.54,NA,0.01,NA,0,-0.01,0
"1823","TJR","V4","East","14.3","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-3.89,3.89,3.89,NA,0,NA,-0.11,0.02,0
"1824","TJR","V4","East","23.5","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-2.78,2.78,2.78,NA,0,NA,-0.22,-0.01,0
"1825","TJR","V4","East","33","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0.22,-0.22,-0.22,NA,0,NA,0.11,0.04,0
"1826","TJR","V4","East","42","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0,0,0
"1827","TJR","V4","East","51","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0.89,-0.89,-0.89,NA,0.02,NA,-0.11,-0.02,0
"1828","TJR","V4","East","60","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0,0,0,NA,0,NA,-0.22,-0.07,0
"1829","TJR","V4","East","7.5","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0,0.03,0
"1830","TJR","V4","Middle","0.5","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-3.33,3.33,3.33,NA,0,NA,0,-0.04,0
"1831","TJR","V4","Middle","14.8","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-4.44,4.44,4.44,NA,0,NA,-0.22,-0.04,0
"1832","TJR","V4","Middle","24","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-2,2,2,NA,0,NA,-0.22,0.01,0
"1833","TJR","V4","Middle","33","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0.33,-0.33,-0.33,NA,0,NA,-0.11,-0.02,0
"1834","TJR","V4","Middle","41.5","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0,0,0,NA,0.02,NA,0,-0.01,0
"1835","TJR","V4","Middle","48","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0,0,0,NA,0,NA,-0.22,0.04,0
"1836","TJR","V4","Middle","6","Low","West Coast","Back Barrier","Mesotidal","Polyhaline",-0.22,0.22,0.22,NA,0,NA,-0.22,0,0
"1837","TJR","V4","Middle","60.5","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0,0,0,NA,0.01,NA,0.11,0.04,0
"1838","TJR","V4","West","0","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",1.11,-1.11,-1.11,NA,0.06,NA,0.11,0.01,0
"1839","TJR","V4","West","10","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-0.89,0.89,0.89,NA,0.01,NA,0.11,0.04,0
"1840","TJR","V4","West","20","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-5.56,5.56,5.56,NA,0,NA,0,-0.03,0
"1841","TJR","V4","West","28","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-0.33,0.33,0.33,NA,0,NA,-0.22,0.06,0
"1842","TJR","V4","West","36","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",-0.11,0.11,0.11,NA,0,NA,-0.22,-0.04,0
"1843","TJR","V4","West","45.5","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0,0,0,NA,0,NA,-0.33,-0.03,0
"1844","TJR","V4","West","53","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0,0,0,NA,0,NA,0.11,-0.01,0
"1845","TJR","V4","West","64","Mid","West Coast","Back Barrier","Mesotidal","Polyhaline",0.11,-0.11,-0.11,NA,-0.02,NA,-0.11,-0.04,0
"1846","WEL","WB","1I","1I1","Low","Northeast","Back Barrier","Mesotidal","Polyhaline",-2.66,2.66,2.42,0,-0.03,0,0,-0.02,0
"1847","WEL","WB","1I","1I2","Mid","Northeast","Back Barrier","Mesotidal","Polyhaline",0.14,-0.14,-0.14,0,0,0,0,0,0
"1848","WEL","WB","1I","1I3","Mid","Northeast","Back Barrier","Mesotidal","Polyhaline",1.95,-1.95,-2.23,0,0.05,0,0,-0.05,0
"1849","WEL","WB","1I","1I4","Mid","Northeast","Back Barrier","Mesotidal","Polyhaline",-0.02,0.02,-0.31,0,-0.01,0,0.07,0.03,0
"1850","WEL","WB","1I","1I5","Up","Northeast","Back Barrier","Mesotidal","Polyhaline",0.13,-0.13,-0.13,0,0,0,0.14,0.01,0
"1851","WEL","WB","1R","1R1","Low","Northeast","Back Barrier","Mesotidal","Polyhaline",-0.53,0.53,0.48,0,-0.01,0,-0.07,-0.06,0
"1852","WEL","WB","1R","1R2","Mid","Northeast","Back Barrier","Mesotidal","Polyhaline",-0.13,0.12,0.01,0,0,0,0,0,0
"1853","WEL","WB","1R","1R3","Mid","Northeast","Back Barrier","Mesotidal","Polyhaline",-0.25,0.25,0.05,0,0.01,0,0,-0.03,0
"1854","WEL","WB","1R","1R4","Mid","Northeast","Back Barrier","Mesotidal","Polyhaline",-1.59,1.6,-0.99,0,-0.03,0,-0.07,0.03,0
"1855","WEL","WB","1R","1R5","Up","Northeast","Back Barrier","Mesotidal","Polyhaline",0.2,-0.2,-0.2,0,0,0,-0.13,-0.01,0
"1856","WEL","WB","2I","2I1","Low","Northeast","Back Barrier","Mesotidal","Polyhaline",-0.87,0.87,0.87,0,-0.01,0,-0.07,-0.01,0
"1857","WEL","WB","2I","2I2","Mid","Northeast","Back Barrier","Mesotidal","Polyhaline",0.53,-0.53,-0.53,0,0.03,0,-0.27,-0.03,0
"1858","WEL","WB","2I","2I3","Mid","Northeast","Back Barrier","Mesotidal","Polyhaline",0,0,0,0,-0.02,0,0.13,-0.02,0
"1859","WEL","WB","2I","2I4","Mid","Northeast","Back Barrier","Mesotidal","Polyhaline",-0.89,0.89,-0.83,0,-0.01,0,0,0.03,0
"1860","WEL","WB","2I","2I5","Up","Northeast","Back Barrier","Mesotidal","Polyhaline",-0.34,0.34,-3.07,-1.44,0.01,-0.46,0,0,0.01
"1861","WEL","WB","2R","2R1","Low","Northeast","Back Barrier","Mesotidal","Polyhaline",0.42,-0.43,-0.43,0,0,0,0.13,-0.01,0
"1862","WEL","WB","2R","2R2","Mid","Northeast","Back Barrier","Mesotidal","Polyhaline",0,0,0,0,0.01,0,-0.27,-0.03,0
"1863","WEL","WB","2R","2R3","Mid","Northeast","Back Barrier","Mesotidal","Polyhaline",0.19,-0.19,-0.19,0,0.02,0,0.27,0.06,0
"1864","WEL","WB","2R","2R4","Mid","Northeast","Back Barrier","Mesotidal","Polyhaline",0.95,-0.95,-2.02,0,0.04,0,-0.27,-0.02,0
"1865","WEL","WB","2R","2R5","Up","Northeast","Back Barrier","Mesotidal","Polyhaline",0,0,-0.37,0,0,0,0.13,0.03,0
"1866","WEL","WB","3I","3I1","Low","Northeast","Back Barrier","Mesotidal","Polyhaline",-1.96,1.96,2.04,0,-0.02,0,-0.14,0,0
"1867","WEL","WB","3I","3I2","Mid","Northeast","Back Barrier","Mesotidal","Polyhaline",0.22,-0.22,-0.22,0,0.02,0,-0.29,-0.05,0
"1868","WEL","WB","3I","3I3","Mid","Northeast","Back Barrier","Mesotidal","Polyhaline",0.19,-0.19,-0.19,0,0,0,-0.14,-0.03,0
"1869","WEL","WB","3I","3I4","Mid","Northeast","Back Barrier","Mesotidal","Polyhaline",-0.09,0.09,-0.36,0,0,0,-0.07,0.02,0
"1870","WEL","WB","3I","3I5","Up","Northeast","Back Barrier","Mesotidal","Polyhaline",1.04,-1.04,-1.66,0,-0.01,0,0.36,0.05,0
"1871","WEL","WB","3R","3R1","Low","Northeast","Back Barrier","Mesotidal","Polyhaline",1.65,-1.65,-2.74,0,0.01,0,-0.07,0,0
"1872","WEL","WB","3R","3R2","Mid","Northeast","Back Barrier","Mesotidal","Polyhaline",0.19,-0.19,-0.19,0,0.01,0,0,-0.02,0
"1873","WEL","WB","3R","3R3","Mid","Northeast","Back Barrier","Mesotidal","Polyhaline",0.62,-0.61,-0.67,0,0,0,0,0,0
"1874","WEL","WB","3R","3R4","Mid","Northeast","Back Barrier","Mesotidal","Polyhaline",-2.19,2.19,2.13,0,0,0,0.14,0.01,0
"1875","WEL","WB","3R","3R5","Up","Northeast","Back Barrier","Mesotidal","Polyhaline",-0.46,0.46,0.49,0,0,0.1,0.07,0.02,0
"1876","WEL","WB","4I","4I1","Low","Northeast","Back Barrier","Mesotidal","Polyhaline",5.49,-5.49,-6.67,0,0.07,0,-0.27,-0.06,0
"1877","WEL","WB","4I","4I2","Mid","Northeast","Back Barrier","Mesotidal","Polyhaline",-0.24,0.24,0.24,0,0.01,0,0.13,0,0
"1878","WEL","WB","4I","4I3","Mid","Northeast","Back Barrier","Mesotidal","Polyhaline",-0.76,0.76,0.76,0,-0.04,0,0,0.02,0
"1879","WEL","WB","4I","4I4","Mid","Northeast","Back Barrier","Mesotidal","Polyhaline",-3.73,3.73,3.96,0,-0.04,-0.24,-0.33,-0.06,0
"1880","WEL","WB","4I","4I5","Up","Northeast","Back Barrier","Mesotidal","Polyhaline",1.07,-1.07,2.17,0,-0.02,-4.14,0.27,0.09,-0.01
"1881","WEL","WB","4R","4R1","Low","Northeast","Back Barrier","Mesotidal","Polyhaline",-1.37,1.37,0.8,0,-0.01,0,0.07,0.02,0
"1882","WEL","WB","4R","4R2","Mid","Northeast","Back Barrier","Mesotidal","Polyhaline",0,0,0,0,0.01,0,0.07,0,0
"1883","WEL","WB","4R","4R3","Mid","Northeast","Back Barrier","Mesotidal","Polyhaline",0.08,-0.08,-0.08,0,0.01,0,0.14,0.04,0
"1884","WEL","WB","4R","4R4","Mid","Northeast","Back Barrier","Mesotidal","Polyhaline",-1.69,1.69,2.09,0,-0.01,0,-0.14,0.01,0
"1885","WEL","WB","4R","4R5","Up","Northeast","Back Barrier","Mesotidal","Polyhaline",0.52,-0.52,-0.91,0,-0.01,0,0.14,-0.01,0
"1886","WQB","Section 1","1","S1-1-1","Low","Northeast","Back Barrier","Microtidal","Polyhaline",-2,2,1.99,0,-0.01,0,0.12,-0.02,0
"1887","WQB","Section 1","1","S1-1-10","Up","Northeast","Back Barrier","Microtidal","Polyhaline",1.97,-1.97,-2.87,0.71,-0.1,0,0,0.09,-0.05
"1888","WQB","Section 1","1","S1-1-2","Low","Northeast","Back Barrier","Microtidal","Polyhaline",-1,1,1,0,-0.01,0,0,0,0
"1889","WQB","Section 1","1","S1-1-3","Low","Northeast","Back Barrier","Microtidal","Polyhaline",-0.57,0.57,0.57,0,0,0,0,0,0
"1890","WQB","Section 1","1","S1-1-4","Low","Northeast","Back Barrier","Microtidal","Polyhaline",-0.94,0.94,0.94,0,0,0,0,0,0
"1891","WQB","Section 1","1","S1-1-5","Low","Northeast","Back Barrier","Microtidal","Polyhaline",-7.12,7.12,0,0,0,0,0,0,0
"1892","WQB","Section 1","1","S1-1-6","Low","Northeast","Back Barrier","Microtidal","Polyhaline",-0.06,0.06,0.06,0,0,0,0.12,0.01,0
"1893","WQB","Section 1","1","S1-1-7","Low","Northeast","Back Barrier","Microtidal","Polyhaline",2.69,-2.69,-3.06,0,0.03,0,0.25,0.06,0
"1894","WQB","Section 1","1","S1-1-8","Low","Northeast","Back Barrier","Microtidal","Polyhaline",-0.69,0.69,0.31,0,0,0,0.12,0.05,0
"1895","WQB","Section 1","1","S1-1-9","Mid","Northeast","Back Barrier","Microtidal","Polyhaline",1.11,-1.11,-1.11,0,0,0,-0.11,-0.02,0
"1896","WQB","Section 1","2","S1-2-1","Low","Northeast","Back Barrier","Microtidal","Polyhaline",3.56,-3.56,-7.06,0,0.08,0,0.12,0.09,0
"1897","WQB","Section 1","2","S1-2-10","Low","Northeast","Back Barrier","Microtidal","Polyhaline",-0.96,0.96,-0.29,0,0.01,0,0.12,0.05,0
"1898","WQB","Section 1","2","S1-2-11","Low","Northeast","Back Barrier","Microtidal","Polyhaline",-1.83,1.83,1.14,0,0,0,0.12,0.04,0
"1899","WQB","Section 1","2","S1-2-12","Low","Northeast","Back Barrier","Microtidal","Polyhaline",-0.22,0.22,0.22,0,0,0,0.11,0,NA
"1900","WQB","Section 1","2","S1-2-13","Mid","Northeast","Back Barrier","Microtidal","Polyhaline",2.39,-2.39,-2.39,0,0.02,0,0.33,0.02,0
"1901","WQB","Section 1","2","S1-2-14","Up","Northeast","Back Barrier","Microtidal","Polyhaline",0.79,-0.79,-4.09,-0.85,-0.04,0,-0.17,0.01,-0.04
"1902","WQB","Section 1","2","S1-2-2","Low","Northeast","Back Barrier","Microtidal","Polyhaline",1.62,-1.62,-1.62,0,0.01,0,-0.12,-0.06,0
"1903","WQB","Section 1","2","S1-2-3","Low","Northeast","Back Barrier","Microtidal","Polyhaline",0.19,-0.19,-0.19,0,0.01,0,0,-0.03,0
"1904","WQB","Section 1","2","S1-2-4","Low","Northeast","Back Barrier","Microtidal","Polyhaline",-1.75,1.75,1.12,0,0.01,0,0.12,0.02,0
"1905","WQB","Section 1","2","S1-2-5","Low","Northeast","Back Barrier","Microtidal","Polyhaline",-3.5,3.5,0.38,0,0,0,0.25,0.1,0
"1906","WQB","Section 1","2","S1-2-6","Low","Northeast","Back Barrier","Microtidal","Polyhaline",-0.88,0.88,0,0,0,0,0,0,0
"1907","WQB","Section 1","2","S1-2-7","Low","Northeast","Back Barrier","Microtidal","Polyhaline",2.26,-2.26,-3.5,0,0.04,0,0.12,0.06,0
"1908","WQB","Section 1","2","S1-2-8","Low","Northeast","Back Barrier","Microtidal","Polyhaline",-2.74,2.74,-2.38,0,0.04,0,0.25,0.03,0
"1909","WQB","Section 1","2","S1-2-9","Low","Northeast","Back Barrier","Microtidal","Polyhaline",0.69,-0.69,-0.69,0,0.01,0,0,0,0
"1910","WQB","Section 1","3","S1-3-1","Low","Northeast","Back Barrier","Microtidal","Polyhaline",4.22,-4.22,-6.44,0,0.07,0,-0.22,0.02,0
"1911","WQB","Section 1","3","S1-3-10","Low","Northeast","Back Barrier","Microtidal","Polyhaline",-2,2,1.88,0,0,0,0.25,0.01,0
"1912","WQB","Section 1","3","S1-3-11","Low","Northeast","Back Barrier","Microtidal","Polyhaline",2.89,-2.89,-2.89,0,0,0,-0.11,-0.03,0
"1913","WQB","Section 1","3","S1-3-12","Mid","Northeast","Back Barrier","Microtidal","Polyhaline",-0.06,0.06,0,0,0.03,0,0,-0.04,0
"1914","WQB","Section 1","3","S1-3-13","Mid","Northeast","Back Barrier","Microtidal","Polyhaline",-1.33,1.33,1.33,0,0.01,0,0.33,0.01,0
"1915","WQB","Section 1","3","S1-3-14","Up","Northeast","Back Barrier","Microtidal","Polyhaline",-1.71,1.71,-3,4.57,-0.04,0,0,-0.03,-0.04
"1916","WQB","Section 1","3","S1-3-2","Low","Northeast","Back Barrier","Microtidal","Polyhaline",2.12,-2.12,-2.12,0,0.02,0,0,0,0
"1917","WQB","Section 1","3","S1-3-3","Low","Northeast","Back Barrier","Microtidal","Polyhaline",6,-6,-3.5,0,-0.05,0,-0.12,-0.08,0
"1918","WQB","Section 1","3","S1-3-4","Low","Northeast","Back Barrier","Microtidal","Polyhaline",1,-1,-1,0,0.01,0,0,0,0
