"","Reserve","SiteID","TransectID","PlotID","Vegetation_Zone","Year","abiotic_cover","live_cover","halophyte","freshwater","EIR","invasive_cover","Richness","SWdiv","salt_ratio","Region","Geomorphology","tidal_range","salinity"
"12449","SOS","HC","2","4","Mid",2010,0,100,66.11,0,0,0,8,1.444205301,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12450","SOS","HC","2","5","Mid",2010,0,100,51.83,0,0,0,5,1.485331565,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12451","SOS","HC","1","1","Mid",2010,0,100,65.37,0,0,0,8,1.472473021,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12452","SOS","HC","1","2","Low",2010,0,100.01,71.23,0,0,0,8,1.859612443,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12453","SOS","HC","1","3","Low",2010,0,100,49.3,0,0,0,7,1.366035375,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12454","SOS","HC","1","4","Low",2010,0,100.01,53.82,0,0,0,7,1.443700589,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12455","SOS","HC","1","5","Low",2010,0,100,53.08,0,0,0,8,1.578400031,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12456","SOS","HC","3","1","Mid",2010,0,100,69.61,0,0,0,9,1.687285552,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12457","SOS","HC","3","2","Mid",2010,0,100.01,56.74,0,0,0,8,1.720721271,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12458","SOS","HC","3","3","Mid",2010,0,100,48.88,0,0,0,6,1.458342799,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12459","SOS","HC","3","4","Mid",2010,0,99.99,44.36,0,0,0,8,1.792511251,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12460","SOS","HC","3","5","Mid",2010,0,100,47.47,0,0,0,9,1.862514528,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12461","SOS","HC","4","1","Mid",2010,0,100.01,28.18,0,0.28177,0,7,1.427672823,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12462","SOS","HC","4","2","Mid",2010,0,99.99,36.72,0.5,0.36724,0,10,1.690941941,0.9949995,"West Coast","Riverine","Mesotidal","Mesohaline"
"12463","SOS","HC","4","3","Mid",2010,0,100.01,33.84,0,0.33837,0,8,1.745197484,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12464","SOS","HC","4","4","Mid",2010,0,100,35.29,2.89,0.3529,0,9,1.743713307,0.9711,"West Coast","Riverine","Mesotidal","Mesohaline"
"12465","SOS","HC","4","5","Mid",2010,0,100.01,16.42,0,0.16418,0,8,1.812195673,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12466","SOS","VM","2","1","Mid",2010,0,100.01,59.21,0,0.59204,0,7,1.688419359,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12467","SOS","VM","2","2","Low",2010,0,100,100,0,0,0,4,0.707001681,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12468","SOS","VM","2","3","Low",2010,0,100,100,0,0,0,2,0.096478277,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12469","SOS","VM","2","4","Mid",2010,0,99.99,67.34,0,0,0,8,1.71014776,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12470","SOS","VM","2","5","Mid",2010,0,100.01,89.59,0,0,0,6,1.265556993,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12471","SOS","VM","4","2","Low",2010,0,100,83.39,0,0,0,5,0.95210327,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12472","SOS","VM","4","4","Low",2010,0,100,98.39,0,0,0,4,0.268909268,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12473","SOS","VM","4","5","Low",2010,0,100,100,0,0,0,2,0.055541516,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12474","SOS","VM","1","1","Mid",2010,0,100.01,41.48,0,0.41476,0,9,1.732687245,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12475","SOS","VM","1","2","Mid",2010,1.81,98.2,24.01,1.16,0.24008,0,11,1.58061068,0.988187373,"West Coast","Riverine","Mesotidal","Polyhaline"
"12476","SOS","VM","3","1","Mid",2010,0,99.99,50.79,0,0.50795,0,5,1.256879028,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12477","SOS","VM","3","2","Mid",2010,0,100,94.23,0,0,0,9,1.491843197,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12478","SOS","VM","3","3","Mid",2010,0,100,46.51,0,0.4651,0,6,1.419702309,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12479","SOS","VM","4","1","Low",2010,0,100,100,0,0,0,2,0.688454716,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12480","SOS","VM","4","3","Low",2010,0,100,100,0,0,0,1,0,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12481","SOS","VM","5","1","Low",2010,0,99.99,61,0,0,0,5,1.270147375,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12482","SOS","VM","5","2","Low",2010,0,100,100,0,0,0,3,0.774638234,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12483","SOS","VM","5","3","Low",2010,0,100,100,0,0,0,2,0.110244364,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12484","SOS","VM","5","4","Low",2010,0,100.01,100.01,0,0,0,4,0.822001088,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12485","SOS","VM","5","5","Low",2010,0,100.02,81.88,0,0,0,7,1.551454451,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12486","SOS","VI","1","1","Low",2010,0,100.01,58.09,0,0,0,5,1.140249172,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12487","SOS","VI","1","2","Low",2010,0,99.99,62.47,0,0,0,4,1.112147425,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12488","SOS","VI","1","3","Low",2010,0,100,77.19,0,0,0,6,1.664245165,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12489","SOS","VI","1","4","Low",2010,0,100,100,0,0,0,3,0.972782377,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12490","SOS","VI","2","1","Low",2010,0,100.01,87.64,0,0,0,6,0.976604287,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12491","SOS","VI","2","2","Low",2010,0,99.99,99.99,0,0,0,5,0.397163337,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12492","SOS","VI","2","3","Low",2010,0,100,100,0,0,0,2,0.192882344,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12493","SOS","VI","2","4","Low",2010,0,100,100,0,0,0,3,0.405466883,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12494","SOS","VI","2","5","Low",2010,0,100.01,100.01,0,0,0,4,0.539781461,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12495","SOS","VI","2","6","Low",2010,0,100,100,0,0,0,3,0.524921948,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12496","SOS","VI","2","7","Low",2010,0,100,100,0,0,0,4,0.449815058,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12497","SOS","VI","3","1","Low",2010,0,100,86.48,0,0,0,5,1.326045102,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12498","SOS","VI","3","2","Low",2010,0,100,95.51,0,0,0,5,0.750865869,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12499","SOS","VI","3","3","Mid",2010,0,99.99,64.76,0,0,0,7,1.506602817,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12500","SOS","VI","3","4","Mid",2010,0,100,70.46,0,0,0,9,1.578418481,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12501","SOS","VI","3","5","Low",2010,0,100.02,89.43,0,0,0,7,1.399949659,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12502","SOS","VI","4","1","Low",2010,0,100,89.48,0,0,0,5,1.273506445,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12503","SOS","VI","4","2","Low",2010,0,100.01,69.56,0,0,0,5,1.400976944,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12504","SOS","VI","4","3","Low",2010,0,100.01,72.9,0,0,0,6,1.368826125,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12505","SOS","VI","4","4","Low",2010,0,100.01,72.43,0,0,0,4,1.36197366,1,"West Coast","Riverine","Mesotidal","Polyhaline"
"12506","SOS","MI","1","1","Low",2010,0,100.01,87.54,0,0,0,3,0.933310467,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12507","SOS","MI","1","2","Low",2010,0,100,64.4,0,0,0,4,1.131743294,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12508","SOS","MI","1","3","Low",2010,0,99.99,77.11,0,0,0,5,1.308622417,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12509","SOS","MI","1","4","Low",2010,0,100,69.72,0,0,0,3,1.095650957,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12510","SOS","MI","1","5","Low",2010,0,100,59.97,0,0,0,3,1.069878978,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12511","SOS","MI","1","7","Low",2010,0,100,66.57,0,0,0,4,0.763439126,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12512","SOS","MI","1","8","Low",2010,0,100,100,0,0,0,2,0.163147412,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12513","SOS","MI","2","1","Low",2010,0,100.01,65.34,0,0,0,3,1.095997762,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12514","SOS","MI","2","2","Low",2010,0,100.01,84.49,0,0,0,3,1.001766097,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12515","SOS","MI","2","3","Low",2010,0,100,63.75,0,0,0,3,1.09617344,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12516","SOS","MI","2","5","Low",2010,0,100,61.74,0,0,0,4,1.256791991,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12517","SOS","MI","2","6","Low",2010,0,100,66.28,0,0,0,4,1.191595824,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12518","SOS","MI","2","7","Low",2010,0,100,61.64,0,0,0,4,1.278682533,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12519","SOS","MI","3","1","Low",2010,0,100.01,56.33,0,0,0,4,1.189310896,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12520","SOS","MI","3","2","Low",2010,0,100,80.06,0,0,0,4,1.207262077,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12521","SOS","MI","3","3","Low",2010,0,100,97.09,0,0,0,5,1.295586151,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12522","SOS","MI","3","4","Low",2010,0,100,66.28,0,0,0,5,1.263527007,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12523","SOS","MI","3","5","Low",2010,0,100.01,65.55,0,0,0,4,1.288306822,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12524","SOS","MI","3","6","Low",2010,0,100,85.59,0,0,0,6,1.181981131,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12525","SOS","MI","2","4","Low",2010,0,100.01,59.39,0,0,0,4,0.991304485,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12526","SOS","HC","2","1","Mid",2015,0,99.99,66.99,2.54,0,2.54,8,1.72504512,0.97459746,"West Coast","Riverine","Mesotidal","Mesohaline"
"12527","SOS","HC","2","2","Mid",2015,0,99.99,66.39,0,0,0,7,1.602587999,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12528","SOS","HC","2","3","Mid",2015,0,100,83.36,0,0,0,8,1.766153622,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12529","SOS","HC","2","4","Mid",2015,0,99.99,74.54,0,0,0,8,1.794794216,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12530","SOS","HC","1","1","Mid",2015,0,99.99,81.55,0,0,0,7,1.828225316,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12531","SOS","HC","1","2","Low",2015,0,100.01,71.69,0,0,0,6,1.593047484,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12532","SOS","HC","1","3","Low",2015,0,100,77.49,0,0,0,6,1.621515684,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12533","SOS","HC","1","4","Low",2015,0,99.99,74.74,0,0,0,6,1.628157939,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12534","SOS","HC","1","5","Low",2015,0,99.99,70.95,0,0,0,5,1.543644483,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12535","SOS","HC","2","5","Mid",2015,0,100,62.69,0,0,0,9,1.869268905,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12536","SOS","HC","3","1","Mid",2015,0,99.99,63.44,0,0,0,10,1.866995597,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12537","SOS","HC","3","2","Mid",2015,0,100.01,68.14,0,0,0,8,1.794905006,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12538","SOS","HC","3","3","Mid",2015,0,100.01,50.22,0,0,0,9,1.754013266,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12539","SOS","HC","3","4","Mid",2015,0,99.99,36.76,0,0,0,9,1.610225693,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12540","SOS","HC","3","5","Mid",2015,0,100.01,46.21,0,0,0,6,1.589175633,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12541","SOS","HC","4","1","Mid",2015,0,100.01,22.89,3.4,0.22888,0,7,1.663787552,0.9660034,"West Coast","Riverine","Mesotidal","Mesohaline"
"12542","SOS","HC","4","2","Mid",2015,0,100,39.05,0,0.3905,0,8,1.809918162,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12543","SOS","HC","4","3","Mid",2015,0,100,35.6,0,0.356,0,8,1.859247772,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12544","SOS","HC","4","4","Mid",2015,0,100,34.17,2.22,0.3417,0,10,1.998268451,0.9778,"West Coast","Riverine","Mesotidal","Mesohaline"
"12545","SOS","HC","4","5","Mid",2015,0,99.99,21.32,0,0.21322,0,8,1.875669944,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12546","SOS","MM","1","1","Low",2015,0,99.99,99.99,0,0,0,4,1.039707051,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12547","SOS","MM","1","2","Low",2015,0,100,100,0,0,0,4,1.046420072,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12548","SOS","MM","2","1","Mid",2015,0,100,30.79,0,0.3079,0,5,1.324145259,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12549","SOS","MM","2","2","Mid",2015,0,100,47.04,0,0.4704,0,5,1.177782741,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12550","SOS","MM","2","3","Mid",2015,0,100,42.91,0,0.4291,0,5,1.504355441,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12551","SOS","MM","2","4","Mid",2015,0,100,20.47,0,0.2047,0,5,1.224988977,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12552","SOS","MM","2","5","Mid",2015,0,100.01,33.63,0,0.33627,0,6,1.470715256,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12553","SOS","MM","1","3","Low",2015,0,100,100,0,0,0,3,0.842733687,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12554","SOS","MM","1","4","Low",2015,0,100,100,0,0,0,3,0.741507645,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12555","SOS","MM","1","5","Low",2015,0,100,100,0,0,0,3,0.737464079,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12556","SOS","MM","3","1","Low",2015,0,100,100,0,0,0,3,0.724506562,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12557","SOS","MM","3","2","Low",2015,0,100,100,0,0,0,5,1.135868906,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12558","SOS","MM","3","3","Low",2015,0,100,100,0,0,0,2,0.69031699,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12559","SOS","MM","3","4","Low",2015,0,100,100,0,0,0,2,0.68837671,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12560","SOS","MM","3","5","Low",2015,27.36,72.64,72.64,0,0.2736,0,2,0.690814154,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12561","SOS","MM","4","1","Mid",2015,0,99.98,60.31,0,0,0,7,1.683117343,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12562","SOS","MM","4","2","Mid",2015,0,100.01,51.76,0,0.51755,0,7,1.747897192,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12563","SOS","MM","4","3","Mid",2015,6.59,93.4,32.01,0,0.32013,0,7,1.446405579,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12564","SOS","MM","4","4","Mid",2015,1.12,98.88,55.35,0,0.5535,0,7,1.547671597,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12565","SOS","MM","4","5","Mid",2015,2.58,97.43,26.56,0,0.26557,0,7,1.399684934,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12566","SOS","MM","1","1","Low",2016,0,100,100,0,0,0,3,1.065075868,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12567","SOS","MM","1","2","Low",2016,0,100,100,0,0,0,3,1.036706386,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12568","SOS","MM","1","3","Low",2016,0,100,100,0,0,0,3,1.031685274,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12569","SOS","MM","1","4","Low",2016,0,100,100,0,0,0,3,0.868381091,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12570","SOS","MM","1","5","Low",2016,0,100,100,0,0,0,3,0.844806828,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12571","SOS","MM","3","1","Low",2016,0,100.01,100.01,0,0,0,3,0.804475569,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12572","SOS","MM","3","2","Low",2016,0,100,100,0,0,0,3,0.938666955,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12573","SOS","MM","3","3","Low",2016,0,100,100,0,0,0,2,0.691110578,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12574","SOS","MM","3","4","Low",2016,0,100,100,0,0,0,2,0.688454716,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12575","SOS","MM","3","5","Low",2016,0,100,100,0,0,0,2,0.692660382,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12576","SOS","MM","4","1","Mid",2016,0,100,67.46,0,0,0,7,1.782103261,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12577","SOS","MM","4","2","Mid",2016,0,100.01,48.42,0,0.48415,0,6,1.647476878,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12578","SOS","MM","4","3","Mid",2016,0,100,38.22,0,0.3822,0,7,1.480400997,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12579","SOS","MM","4","4","Mid",2016,0,100,52.56,0,0.5256,0,6,1.623260007,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12580","SOS","MM","4","5","Mid",2016,0,100.01,29.89,0,0.29887,0,8,1.625093422,0.99040096,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12581","SOS","MM","2","1","Mid",2016,0,100,65.83,0,0.6583,0,6,1.515679578,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12582","SOS","MM","2","2","Mid",2016,0,100,54.44,0,0.5444,0,4,1.206681989,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12583","SOS","MM","2","3","Mid",2016,0,100.01,35.49,0,0.35486,0,5,1.400020336,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12584","SOS","MM","2","4","Mid",2016,0,100,21.25,0,0.2125,0,6,1.317374807,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12585","SOS","MM","2","5","Mid",2016,0,100,31.66,0,0.3166,0,4,1.315810877,1,"West Coast","Bay Front","Mesotidal","Polyhaline"
"12586","SOS","HC","1","1","Mid",2016,0,99.99,89.93,0,0,0,6,1.724707132,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12587","SOS","HC","1","2","Low",2016,0,100,70.26,0,0,0,5,1.415451133,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12588","SOS","HC","1","3","Low",2016,0,99.99,75.7,0,0,0,5,1.526178688,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12589","SOS","HC","1","4","Low",2016,0,100.01,71.99,0,0,0,5,1.512664647,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12590","SOS","HC","1","5","Low",2016,0,100,64.75,0,0,0,4,1.359798311,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12591","SOS","HC","2","1","Mid",2016,0,100,79.17,0,0,0,6,1.705817856,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12592","SOS","HC","2","2","Mid",2016,0,99.98,89.78,0,0,0,6,1.658666013,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12593","SOS","HC","2","3","Mid",2016,0,100.01,83.22,0,0,0,7,1.719468539,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12594","SOS","HC","2","4","Mid",2016,0,100,90.04,0,0,0,8,1.65279106,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12595","SOS","HC","2","5","Mid",2016,0,100,65.88,0,0,0,9,1.778442027,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12596","SOS","HC","3","1","Mid",2016,0,100,60.42,0,0,0,9,1.821648542,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12597","SOS","HC","3","2","Mid",2016,0,99.98,62.22,0,0,0,8,1.789364643,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12598","SOS","HC","3","3","Mid",2016,0,99.99,53.07,0,0,0,7,1.765664675,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12599","SOS","HC","3","4","Mid",2016,0,100.01,36,0,0,0,8,1.60348925,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12600","SOS","HC","3","5","Mid",2016,0,100.01,54.59,0,0,0,6,1.619486774,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12601","SOS","HC","4","1","Mid",2016,0,100,28.37,14.19,0.2837,0,6,1.719988303,0.8581,"West Coast","Riverine","Mesotidal","Mesohaline"
"12602","SOS","HC","4","2","Mid",2016,0,100,30.93,3.93,0.3093,0,8,1.783435008,0.9607,"West Coast","Riverine","Mesotidal","Mesohaline"
"12603","SOS","HC","4","3","Mid",2016,0,100,36.98,1.99,0.3698,0,8,1.904889461,0.9801,"West Coast","Riverine","Mesotidal","Mesohaline"
"12604","SOS","HC","4","4","Mid",2016,0,100.01,33.28,8.12,0.33277,0,11,2.139951153,0.918808119,"West Coast","Riverine","Mesotidal","Mesohaline"
"12605","SOS","HC","4","5","Mid",2016,0,100,15.02,8.41,0.1502,0,9,1.981671117,0.9159,"West Coast","Riverine","Mesotidal","Mesohaline"
"12606","SOS","HC","6","1","Low",2016,0,100,100,0,0,0,4,1.371666585,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12607","SOS","HC","6","2","Mid",2016,0,100,69.34,0,0,0,7,1.590340331,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12608","SOS","HC","6","3","Mid",2016,0,100,53.78,0,0,0,12,2.141294271,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12609","SOS","HC","6","4","Mid",2016,0,100,42.2,5.02,0,0,9,1.94843207,0.9498,"West Coast","Riverine","Mesotidal","Mesohaline"
"12610","SOS","HC","7","1","Mid",2016,0,100,98.05,0,0,0,5,1.448661888,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12611","SOS","HC","7","2","Mid",2016,0,100,65.64,0,0,0,7,1.644993516,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12612","SOS","HC","7","3","Mid",2016,0,100,73.34,0,0,0,9,2.037585779,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12613","SOS","HC","7","4","Mid",2016,0,100,48.53,0,0,0,10,1.778913849,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12614","SOS","HC","7","5","Mid",2016,0,100.01,50.12,0,0,0,7,1.726124903,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12615","SOS","HC","7","6","Mid",2016,0,100,46.56,0,0,0,8,1.68876887,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12616","SOS","HC","7","7","Mid",2016,0,100,30.32,11.6,0.3032,0,8,1.895546766,0.884,"West Coast","Riverine","Mesotidal","Mesohaline"
"12617","SOS","HC","5","1","Low",2016,0,100,100,0,0,0,4,1.324907096,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12618","SOS","HC","5","2","Low",2016,0,100.01,86.61,0,0,0,6,1.633803536,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12619","SOS","HC","5","3","Low",2016,0,100,95.02,0,0,0,5,1.488189501,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12620","SOS","HC","5","4","Low",2016,0,100.01,82.76,0,0,0,7,1.756942764,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12621","SOS","HC","5","5","Low",2016,0,100,77.46,0,0,0,6,1.549803559,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12622","SOS","HC","5","6","Mid",2016,0,99.99,64.22,0,0,0,7,1.633471716,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12623","SOS","HC","5","7","Low",2016,0,100.01,38.49,0,0,0,6,1.656237752,1,"West Coast","Riverine","Mesotidal","Mesohaline"
"12624","SOS","HC","6","5","Mid",2016,0,100,61.04,0,0,0,10,2.07187923,1,"West Coast","Riverine","Mesotidal","Mesohaline"
